f: 4    g: 0    h: 4    BB.G.HE..G.HEAAG.I..FCCIDDF..I..F...
f: 3    g: 1    h: 2    BB.G.HE..G.HEAAG....FCCIDDF..I..F..I
f: 4    g: 2    h: 2    .BBG.HE..G.HEAAG....FCCIDDF..I..F..I
f: 4    g: 2    h: 2    BB.G.H...G.HEAAG..E.FCCIDDF..I..F..I
f: 5    g: 1    h: 4    .BBG.HE..G.HEAAG.I..FCCIDDF..I..F...
f: 5    g: 1    h: 4    BB.G.H...G.HEAAG.IE.FCCIDDF..I..F...
f: 5    g: 3    h: 2    .BBG.H...G.HEAAG..E.FCCIDDF..I..F..I
f: 5    g: 3    h: 2    EBBG.HE..G.H.AAG....FCCIDDF..I..F..I
f: 6    g: 2    h: 4    BB.G..E..G.HEAAG.H..FCCIDDF..I..F..I
f: 6    g: 2    h: 4    .BBG.H...G.HEAAG.IE.FCCIDDF..I..F...
f: 6    g: 2    h: 4    EBBG.HE..G.H.AAG.I..FCCIDDF..I..F...
f: 6    g: 4    h: 2    EBBG.HE..G.H.AAG....FCCIDDF..I..F..I
f: 6    g: 4    h: 2    EBBG.HE..G.HAA.G....FCCIDDF..I..F..I
f: 7    g: 3    h: 4    .BBG..E..G.HEAAG.H..FCCIDDF..I..F..I
f: 7    g: 3    h: 4    .BBG.HE..G.HEAAG.I..FCCIDDF..I..F...
f: 7    g: 3    h: 4    BB.G.....G.HEAAG.HE.FCCIDDF..I..F..I
f: 7    g: 3    h: 4    BB.G.H...G.HEAAG.IE.FCCIDDF..I..F...
f: 7    g: 3    h: 4    EBBG.HE..G.H.AAG.I..FCCIDDF..I..F...
f: 7    g: 3    h: 4    EBBG.HE..G.HAA.G.I..FCCIDDF..I..F...
f: 7    g: 5    h: 2    EBBG.HE..G.HAA.G....FCCIDDF..I..F..I
f: 8    g: 4    h: 4    .BBG.....G.HEAAG.HE.FCCIDDF..I..F..I
f: 8    g: 4    h: 4    .BBG.H...G.HEAAG.IE.FCCIDDF..I..F...
f: 8    g: 4    h: 4    EBBG..E..G.H.AAG.H..FCCIDDF..I..F..I
f: 8    g: 4    h: 4    EBBG.HE..G.H.AAG.I..FCCIDDF..I..F...
f: 8    g: 4    h: 4    EBBG.HE..G.HAA.G.I..FCCIDDF..I..F...
f: 9    g: 5    h: 4    EBBG..E..G.H.AAG.H..FCCIDDF..I..F..I
f: 9    g: 5    h: 4    EBBG.HE..G.HAAFG....FCCIDDF..I.....I
f: 9    g: 5    h: 4    EBBG.HE.FG.HAAFG....FCCIDD...I.....I
f: 9    g: 5    h: 4    EBBG..E..G.HAA.G.H..FCCIDDF..I..F..I
f: 9    g: 5    h: 4    EBBG.HE..G.HAA.G.I..FCCIDDF..I..F...
f: 10   g: 4    h: 6    EBBG.HE..G.HAAFG.I..FCCIDDF..I......
f: 10   g: 4    h: 6    EBBG.HE.FG.HAAFG.I..FCCIDD...I......
f: 10   g: 6    h: 4    EBBG.HE..G.HAAFG....FCCIDDF..I.....I
f: 10   g: 6    h: 4    EBBG.HE.FG.HAAFG....FCCIDD...I.....I
f: 10   g: 6    h: 4    EBBG..E..G.HAA.G.H..FCCIDDF..I..F..I
f: 10   g: 6    h: 4    EBBG.HE.FG.HAAFG....FCCI...DDI.....I
f: 9    g: 7    h: 2    EBBG.HE..G.HAA.G....FCCI..FDDI..F..I
f: 10   g: 6    h: 4    EBBG.HE.FG.HAAFG....FCCI..DD.I.....I
f: 10   g: 6    h: 4    EBBG.HE.FG.HAAFG....FCCI.DD..I.....I
f: 10   g: 8    h: 2    EBBG.HE..G.H.AAG....FCCI..FDDI..F..I
f: 11   g: 5    h: 6    EBBG.HE..G.HAAFG.I..FCCIDDF..I......
f: 11   g: 5    h: 6    EBBG.HE.FG.HAAFG.I..FCCIDD...I......
f: 11   g: 5    h: 6    EBBG.HE.FG.HAAFG.I..FCCI...DDI......
f: 10   g: 6    h: 4    EBBG.HE..G.HAA.G.I..FCCI..FDDI..F...
f: 11   g: 5    h: 6    EBBG.HE.FG.HAAFG.I..FCCI..DD.I......
f: 11   g: 5    h: 6    EBBG.HE.FG.HAAFG.I..FCCI.DD..I......
f: 11   g: 7    h: 4    EBBG.HE.FG.HAAFG....FCCI...DDI.....I
f: 11   g: 7    h: 4    EBBG.HE.FG.HAAFG....FCCI..DD.I.....I
f: 11   g: 7    h: 4    EBBG.HE.FG.HAAFG....FCCI.DD..I.....I
f: 11   g: 7    h: 4    EBBG.HE..G.HAAFG....FCCI..FDDI.....I
f: 11   g: 9    h: 2    .BBG.H...G.H.AAG....FCCIE.FDDIE.F..I
f: 11   g: 9    h: 2    .BBG.H...G.H.AAG..E.FCCIE.FDDI..F..I
f: 11   g: 9    h: 2    .BBG.H...G.HEAAG..E.FCCI..FDDI..F..I
f: 11   g: 9    h: 2    .BBG.HE..G.HEAAG....FCCI..FDDI..F..I
f: 11   g: 7    h: 4    EBBG.HE..G.H.AAG.I..FCCI..FDDI..F...
f: 12   g: 6    h: 6    EBBG..E..G.HAAFG.H..FCCIDDF..I.....I
f: 12   g: 6    h: 6    EBBG.HE..G.HAAFG.I..FCCIDDF..I......
f: 12   g: 6    h: 6    EBBG..E.FG.HAAFG.H..FCCIDD...I.....I
f: 12   g: 6    h: 6    EBBG.HE.FG.HAAFG.I..FCCIDD...I......
f: 12   g: 8    h: 4    EBBG.HE..G.HAAFG....FCCI..FDDI.....I
f: 12   g: 8    h: 4    EBBG..E..G.HAA.G.H..FCCI..FDDI..F..I
f: 12   g: 8    h: 4    EBBG.HE..G.HAA.G.I..FCCI..FDDI..F...
f: 12   g: 6    h: 6    EBBG.HE.FG.HAAFG.I..FCCI...DDI......
f: 11   g: 7    h: 4    EBBG.HE..G.HAA.G.I..FCCI..FDDI..F...
f: 12   g: 6    h: 6    EBBG.HE.FG.HAAFG.I..FCCI..DD.I......
f: 12   g: 6    h: 6    EBBG.HE.FG.HAAFG.I..FCCI.DD..I......
f: 12   g: 6    h: 6    EBBG.HE..G.HAAFG.I..FCCI..FDDI......
f: 11   g: 7    h: 4    EBBG.HE..G.HAAFG....FCCI..FDDI.....I
f: 12   g: 10   h: 2    .BBG.H...G.HAA.G....FCCIE.FDDIE.F..I
f: 12   g: 10   h: 2    BB.G.H...G.H.AAG....FCCIE.FDDIE.F..I
f: 12   g: 10   h: 2    .BBG.H...G.H.AAG..E.FCCIE.FDDI..F..I
f: 12   g: 10   h: 2    .BBG.H...G.HEAAG..E.FCCI..FDDI..F..I
f: 12   g: 10   h: 2    .BBG.HE..G.HEAAG....FCCI..FDDI..F..I
f: 12   g: 10   h: 2    .BBG.H...G.HAA.G..E.FCCIE.FDDI..F..I
f: 12   g: 10   h: 2    BB.G.H...G.H.AAG..E.FCCIE.FDDI..F..I
f: 12   g: 10   h: 2    BB.G.H...G.HEAAG..E.FCCI..FDDI..F..I
f: 12   g: 10   h: 2    BB.G.HE..G.HEAAG....FCCI..FDDI..F..I
f: 12   g: 8    h: 4    .BBG.H...G.H.AAG.I..FCCIE.FDDIE.F...
f: 12   g: 8    h: 4    .BBG.H...G.H.AAG.IE.FCCIE.FDDI..F...
f: 11   g: 9    h: 2    .BBG.H...G.H.AAG..E.FCCIE.FDDI..F..I
f: 12   g: 8    h: 4    .BBG.H...G.HEAAG.IE.FCCI..FDDI..F...
f: 11   g: 9    h: 2    .BBG.H...G.HEAAG..E.FCCI..FDDI..F..I
f: 12   g: 8    h: 4    .BBG.HE..G.HEAAG.I..FCCI..FDDI..F...
f: 11   g: 9    h: 2    .BBG.HE..G.HEAAG....FCCI..FDDI..F..I
f: 13   g: 7    h: 6    EBBG..E..G.HAAFG.H..FCCIDDF..I.....I
f: 13   g: 7    h: 6    EBBG..E.FG.HAAFG.H..FCCIDD...I.....I
f: 13   g: 7    h: 6    EBBG..E.FG.HAAFG.H..FCCI...DDI.....I
f: 13   g: 7    h: 6    EBBG.HE.FG.HAAFG.I..FCCI...DDI......
f: 13   g: 7    h: 6    EBBG..E.FG.HAAFG.H..FCCI..DD.I.....I
f: 13   g: 7    h: 6    EBBG.HE.FG.HAAFG.I..FCCI..DD.I......
f: 13   g: 7    h: 6    EBBG..E.FG.HAAFG.H..FCCI.DD..I.....I
f: 13   g: 7    h: 6    EBBG.HE.FG.HAAFG.I..FCCI.DD..I......
f: 13   g: 9    h: 4    EBBG..E..G.H.AAG.H..FCCI..FDDI..F..I
f: 13   g: 9    h: 4    EBBG.HE..G.H.AAG.I..FCCI..FDDI..F...
f: 13   g: 7    h: 6    EBBG.HE..G.HAAFG.I..FCCI..FDDI......
f: 13   g: 11   h: 2    BB.G.H...G.HAA.G....FCCIE.FDDIE.F..I
f: 13   g: 11   h: 2    .BBG.H...G.HAA.G..E.FCCIE.FDDI..F..I
f: 13   g: 11   h: 2    BB.G.H...G.H.AAG..E.FCCIE.FDDI..F..I
f: 13   g: 11   h: 2    BB.G.H...G.HEAAG..E.FCCI..FDDI..F..I
f: 13   g: 11   h: 2    BB.G.HE..G.HEAAG....FCCI..FDDI..F..I
f: 13   g: 11   h: 2    BB.G.H...G.HAA.G..E.FCCIE.FDDI..F..I
f: 13   g: 9    h: 4    .BBG.H...G.HAA.G.I..FCCIE.FDDIE.F...
f: 13   g: 9    h: 4    BB.G.H...G.H.AAG.I..FCCIE.FDDIE.F...
f: 13   g: 9    h: 4    .BBG.H...G.H.AAG.IE.FCCIE.FDDI..F...
f: 13   g: 9    h: 4    .BBG.H...G.HEAAG.IE.FCCI..FDDI..F...
f: 13   g: 9    h: 4    .BBG.HE..G.HEAAG.I..FCCI..FDDI..F...
f: 13   g: 9    h: 4    .BBG.H...G.HAA.G.IE.FCCIE.FDDI..F...
f: 12   g: 10   h: 2    .BBG.H...G.HAA.G..E.FCCIE.FDDI..F..I
f: 13   g: 9    h: 4    BB.G.H...G.H.AAG.IE.FCCIE.FDDI..F...
f: 12   g: 10   h: 2    BB.G.H...G.H.AAG..E.FCCIE.FDDI..F..I
f: 13   g: 9    h: 4    BB.G.H...G.HEAAG.IE.FCCI..FDDI..F...
f: 12   g: 10   h: 2    BB.G.H...G.HEAAG..E.FCCI..FDDI..F..I
f: 13   g: 9    h: 4    BB.G.HE..G.HEAAG.I..FCCI..FDDI..F...
f: 12   g: 10   h: 2    BB.G.HE..G.HEAAG....FCCI..FDDI..F..I
f: 14   g: 8    h: 6    EBBG..E.FG.HAAFG.H..FCCI...DDI.....I
f: 14   g: 8    h: 6    EBBG..E.FG.HAAFG.H..FCCI..DD.I.....I
f: 14   g: 8    h: 6    EBBG..E.FG.HAAFG.H..FCCI.DD..I.....I
f: 14   g: 8    h: 6    EBBG..E..G.HAAFG.H..FCCI..FDDI.....I
f: 14   g: 8    h: 6    EBBG.HE..G.HAAFG.I..FCCI..FDDI......
f: 14   g: 10   h: 4    .BBG.....G.H.AAG.H..FCCIE.FDDIE.F..I
f: 14   g: 10   h: 4    .BBG.H...G.H.AAG.I..FCCIE.FDDIE.F...
f: 14   g: 10   h: 4    .BBG.....G.H.AAG.HE.FCCIE.FDDI..F..I
f: 14   g: 10   h: 4    .BBG.H...G.H.AAG.IE.FCCIE.FDDI..F...
f: 14   g: 10   h: 4    .BBG.....G.HEAAG.HE.FCCI..FDDI..F..I
f: 14   g: 10   h: 4    .BBG.H...G.HEAAG.IE.FCCI..FDDI..F...
f: 14   g: 10   h: 4    .BBG..E..G.HEAAG.H..FCCI..FDDI..F..I
f: 14   g: 10   h: 4    .BBG.HE..G.HEAAG.I..FCCI..FDDI..F...
f: 14   g: 12   h: 2    BB.G.H...G.HAA.G..E.FCCIE.FDDI..F..I
f: 14   g: 10   h: 4    BB.G.H...G.HAA.G.I..FCCIE.FDDIE.F...
f: 14   g: 10   h: 4    .BBG.H...G.HAA.G.IE.FCCIE.FDDI..F...
f: 14   g: 10   h: 4    BB.G.H...G.H.AAG.IE.FCCIE.FDDI..F...
f: 14   g: 10   h: 4    BB.G.H...G.HEAAG.IE.FCCI..FDDI..F...
f: 14   g: 10   h: 4    BB.G.HE..G.HEAAG.I..FCCI..FDDI..F...
f: 14   g: 10   h: 4    BB.G.H...G.HAA.G.IE.FCCIE.FDDI..F...
f: 13   g: 11   h: 2    BB.G.H...G.HAA.G..E.FCCIE.FDDI..F..I
f: 15   g: 9    h: 6    EBBG..E..G.HAAFG.H..FCCI..FDDI.....I
f: 15   g: 9    h: 6    EBBG.HE..G.HAAFG.I..FCCI..FDDI......
f: 15   g: 9    h: 6    EBBG..E.FG.HAAFG.H..FCCI...DDI.....I
f: 15   g: 11   h: 4    .BBG.H...G.HAAFG....FCCIE.FDDIE....I
f: 15   g: 11   h: 4    .BBG.H..FG.HAAFG....FCCIE..DDIE....I
f: 15   g: 11   h: 4    .BBG.....G.HAA.G.H..FCCIE.FDDIE.F..I
f: 15   g: 11   h: 4    .BBG.H...G.HAA.G.I..FCCIE.FDDIE.F...
f: 15   g: 11   h: 4    BB.G.....G.H.AAG.H..FCCIE.FDDIE.F..I
f: 15   g: 11   h: 4    BB.G.H...G.H.AAG.I..FCCIE.FDDIE.F...
f: 15   g: 11   h: 4    .BBG.....G.H.AAG.HE.FCCIE.FDDI..F..I
f: 15   g: 11   h: 4    .BBG.H...G.H.AAG.IE.FCCIE.FDDI..F...
f: 15   g: 11   h: 4    .BBG.....G.HEAAG.HE.FCCI..FDDI..F..I
f: 15   g: 11   h: 4    .BBG.H...G.HEAAG.IE.FCCI..FDDI..F...
f: 15   g: 11   h: 4    .BBG..E..G.HEAAG.H..FCCI..FDDI..F..I
f: 15   g: 11   h: 4    .BBG.HE..G.HEAAG.I..FCCI..FDDI..F...
f: 15   g: 11   h: 4    .BBG.H...G.HAAFG..E.FCCIE.FDDI.....I
f: 15   g: 11   h: 4    .BBG.H..FG.HAAFG..E.FCCIE..DDI.....I
f: 15   g: 11   h: 4    .BBG.....G.HAA.G.HE.FCCIE.FDDI..F..I
f: 15   g: 11   h: 4    .BBG.H...G.HAA.G.IE.FCCIE.FDDI..F...
f: 15   g: 11   h: 4    BB.G.....G.H.AAG.HE.FCCIE.FDDI..F..I
f: 15   g: 11   h: 4    BB.G.H...G.H.AAG.IE.FCCIE.FDDI..F...
f: 15   g: 11   h: 4    BB.G.....G.HEAAG.HE.FCCI..FDDI..F..I
f: 15   g: 11   h: 4    BB.G.H...G.HEAAG.IE.FCCI..FDDI..F...
f: 15   g: 11   h: 4    BB.G..E..G.HEAAG.H..FCCI..FDDI..F..I
f: 15   g: 11   h: 4    BB.G.HE..G.HEAAG.I..FCCI..FDDI..F...
f: 15   g: 11   h: 4    BB.G.H...G.HAA.G.IE.FCCIE.FDDI..F...
f: 16   g: 12   h: 4    BB.G.H...G.HAAFG....FCCIE.FDDIE....I
f: 16   g: 12   h: 4    BB.G.H..FG.HAAFG....FCCIE..DDIE....I
f: 16   g: 12   h: 4    BBFG.H..FG.HAAFG.....CCIE..DDIE....I
f: 16   g: 12   h: 4    BB.G.....G.HAA.G.H..FCCIE.FDDIE.F..I
f: 16   g: 12   h: 4    BB.G.H...G.HAA.G.I..FCCIE.FDDIE.F...
f: 16   g: 12   h: 4    .BBG.H...G.HAAFG..E.FCCIE.FDDI.....I
f: 16   g: 12   h: 4    .BBG.H..FG.HAAFG..E.FCCIE..DDI.....I
