f: 6    g: 0    h: 6    BBB..MCCDD.MAAKL.MJ.KLEEJ.GG..JHHHII
f: 7    g: 1    h: 6    ..BBBMCCDD.MAAKL.MJ.KLEEJ.GG..JHHHII
f: 7    g: 1    h: 6    .BBB.MCCDD.MAAKL.MJ.KLEEJ.GG..JHHHII
f: 7    g: 1    h: 6    BBB..MCCDD.MAAKL.MJ.KLEEJ...GGJHHHII
f: 6    g: 2    h: 4    BBB..MCCDD.MAAK..MJ.KLEEJ..LGGJHHHII
f: 5    g: 3    h: 2    BBB..MCCDD.MAA...MJ.KLEEJ.KLGGJHHHII
f: 6    g: 2    h: 4    BBB..MCCDD.MAA.L.MJ.KLEEJ.K.GGJHHHII
f: 6    g: 4    h: 2    BBB..MCCDD.M...AAMJ.KLEEJ.KLGGJHHHII
f: 6    g: 4    h: 2    BBB..MCCDD.M..AA.MJ.KLEEJ.KLGGJHHHII
f: 6    g: 4    h: 2    BBB..MCCDD.M.AA..MJ.KLEEJ.KLGGJHHHII
f: 6    g: 4    h: 2    ..BBBMCCDD.MAA...MJ.KLEEJ.KLGGJHHHII
f: 6    g: 4    h: 2    .BBB.MCCDD.MAA...MJ.KLEEJ.KLGGJHHHII
f: 6    g: 4    h: 2    BBB..MCC.DDMAA...MJ.KLEEJ.KLGGJHHHII
f: 7    g: 1    h: 6    BBB..MCCDD.MAAKL.MJ.KLEEJ..GG.JHHHII
f: 6    g: 2    h: 4    BBB..MCCDD.MAA.L.MJ.KLEEJ.KGG.JHHHII
f: 7    g: 1    h: 6    BBB..MCCDD.MAAKL.MJ.KLEEJGG...JHHHII
f: 6    g: 2    h: 4    BBB..MCCDD.MAAK..MJ.KLEEJGGL..JHHHII
f: 7    g: 1    h: 6    BBB..MCC.DDMAAKL.MJ.KLEEJ.GG..JHHHII
f: 7    g: 3    h: 4    ..BBBMCCDD.MAAK..MJ.KLEEJ..LGGJHHHII
f: 7    g: 3    h: 4    .BBB.MCCDD.MAAK..MJ.KLEEJ..LGGJHHHII
f: 7    g: 3    h: 4    BBB..MCC.DDMAAK..MJ.KLEEJ..LGGJHHHII
f: 7    g: 3    h: 4    BBB..MCCDD.M.AAL.MJ.KLEEJ.K.GGJHHHII
f: 7    g: 3    h: 4    ..BBBMCCDD.MAA.L.MJ.KLEEJ.K.GGJHHHII
f: 7    g: 3    h: 4    .BBB.MCCDD.MAA.L.MJ.KLEEJ.K.GGJHHHII
f: 7    g: 3    h: 4    BBB..MCCDD.MAA.L.MJ.KLEEJ.KGG.JHHHII
f: 7    g: 3    h: 4    BBB..MCC.DDMAA.L.MJ.KLEEJ.K.GGJHHHII
f: 7    g: 5    h: 2    BBB..MCCDD.M..AA.MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    BBB..MCCDD.M.AA..MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    ..BBBMCCDD.M...AAMJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    .BBB.MCCDD.M...AAMJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    BBB..MCCDD.M..KAAMJ.KLEEJ..LGGJHHHII
f: 7    g: 5    h: 2    BBB..MCC.DDM...AAMJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    ..BBBMCCDD.M..AA.MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    .BBB.MCCDD.M..AA.MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    BBB..MCC.DDM..AA.MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    ..BBBMCCDD.M.AA..MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    .BBB.MCCDD.M.AA..MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    BBB..MCC.DDM.AA..MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    .BBB.MCCDD.MAA...MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    ..BBBMCC.DDMAA...MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    .BBB.MCC.DDMAA...MJ.KLEEJ.KLGGJHHHII
f: 7    g: 5    h: 2    BBB..M.CCDDMAA...MJ.KLEEJ.KLGGJHHHII
f: 7    g: 3    h: 4    BBB..MCCDD.M.AAL.MJ.KLEEJ.KGG.JHHHII
f: 7    g: 3    h: 4    ..BBBMCCDD.MAA.L.MJ.KLEEJ.KGG.JHHHII
f: 7    g: 3    h: 4    .BBB.MCCDD.MAA.L.MJ.KLEEJ.KGG.JHHHII
f: 7    g: 3    h: 4    BBB..MCC.DDMAA.L.MJ.KLEEJ.KGG.JHHHII
f: 7    g: 3    h: 4    ..BBBMCCDD.MAAK..MJ.KLEEJGGL..JHHHII
f: 7    g: 3    h: 4    .BBB.MCCDD.MAAK..MJ.KLEEJGGL..JHHHII
f: 7    g: 3    h: 4    BBB..MCC.DDMAAK..MJ.KLEEJGGL..JHHHII
f: 8    g: 2    h: 6    .BBB.MCCDD.MAAKL.MJ.KLEEJ.GG..JHHHII
f: 8    g: 2    h: 6    ..BBBMCCDD.MAAKL.MJ.KLEEJ...GGJHHHII
f: 8    g: 2    h: 6    ..BBBMCCDD.MAAKL.MJ.KLEEJ..GG.JHHHII
f: 8    g: 2    h: 6    ..BBBMCCDD.MAAKL.MJ.KLEEJGG...JHHHII
f: 8    g: 2    h: 6    ..BBBMCC.DDMAAKL.MJ.KLEEJ.GG..JHHHII
f: 8    g: 2    h: 6    .BBB.MCCDD.MAAKL.MJ.KLEEJ...GGJHHHII
f: 8    g: 2    h: 6    .BBB.MCCDD.MAAKL.MJ.KLEEJ..GG.JHHHII
f: 8    g: 2    h: 6    .BBB.MCCDD.MAAKL.MJ.KLEEJGG...JHHHII
f: 8    g: 2    h: 6    .BBB.MCC.DDMAAKL.MJ.KLEEJ.GG..JHHHII
f: 8    g: 2    h: 6    BBB..MCCDD.MAAKL.MJ.KLEEJ..GG.JHHHII
f: 8    g: 2    h: 6    BBB..MCCDD.MAAKL.MJ.KLEEJGG...JHHHII
f: 8    g: 2    h: 6    BBB..MCC.DDMAAKL.MJ.KLEEJ...GGJHHHII
f: 8    g: 4    h: 4    BBB..MCCDD.MAA.L.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 2    h: 6    BBB..MCC.DDMAAKL.MJ.KLEEJ..GG.JHHHII
f: 8    g: 2    h: 6    BBB..MCC.DDMAAKL.MJ.KLEEJGG...JHHHII
f: 8    g: 2    h: 6    BBB..MCCKDDMAAKL.MJ..LEEJ.GG..JHHHII
f: 8    g: 2    h: 6    BBB..M.CCDDMAAKL.MJ.KLEEJ.GG..JHHHII
f: 8    g: 4    h: 4    .BBB.MCCDD.MAAK..MJ.KLEEJ..LGGJHHHII
f: 8    g: 4    h: 4    ..BBBMCC.DDMAAK..MJ.KLEEJ..LGGJHHHII
f: 8    g: 4    h: 4    .BBB.MCC.DDMAAK..MJ.KLEEJ..LGGJHHHII
f: 8    g: 4    h: 4    BBB..MCCKDDMAAK..MJ..LEEJ..LGGJHHHII
f: 8    g: 4    h: 4    BBB..M.CCDDMAAK..MJ.KLEEJ..LGGJHHHII
f: 8    g: 4    h: 4    ..BBBMCCDD.M.AAL.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 4    h: 4    .BBB.MCCDD.M.AAL.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 4    h: 4    BBB..MCCDD.M.AAL.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    BBB..MCC.DDM.AAL.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 4    h: 4    .BBB.MCCDD.MAA.L.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 4    h: 4    ..BBBMCCDD.MAA.L.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    ..BBBMCC.DDMAA.L.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 4    h: 4    .BBB.MCCDD.MAA.L.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    .BBB.MCC.DDMAA.L.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 4    h: 4    BBB..MCC.DDMAA.L.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    BBB..M.CCDDMAA.L.MJ.KLEEJ.K.GGJHHHII
f: 8    g: 6    h: 2    ..BBBMCCDD.M..AA.MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCCDD.M..AA.MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    BBB..MCC.DDM..AA.MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    ..BBBMCCDD.M.AA..MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCCDD.M.AA..MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    BBB..MCC.DDM.AA..MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCCDD.M...AAMJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    ..BBBMCCDD.M..KAAMJ.KLEEJ..LGGJHHHII
f: 8    g: 6    h: 2    ..BBBMCC.DDM...AAMJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCCDD.M..KAAMJ.KLEEJ..LGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCC.DDM...AAMJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    BBB..MCC.DDM..KAAMJ.KLEEJ..LGGJHHHII
f: 8    g: 6    h: 2    BBB..MCCKDDM..KAAMJ..LEEJ..LGGJHHHII
f: 8    g: 6    h: 2    BBB..M.CCDDM...AAMJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    ..BBBMCC.DDM..AA.MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCC.DDM..AA.MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    BBB..M.CCDDM..AA.MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    ..BBBMCC.DDM.AA..MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCC.DDM.AA..MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    BBB..M.CCDDM.AA..MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.MCC.DDMAA...MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    ..BBBM.CCDDMAA...MJ.KLEEJ.KLGGJHHHII
f: 8    g: 6    h: 2    .BBB.M.CCDDMAA...MJ.KLEEJ.KLGGJHHHII
f: 8    g: 4    h: 4    ..BBBMCCDD.M.AAL.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    .BBB.MCCDD.M.AAL.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    BBB..MCC.DDM.AAL.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    ..BBBMCC.DDMAA.L.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    .BBB.MCC.DDMAA.L.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    BBB..M.CCDDMAA.L.MJ.KLEEJ.KGG.JHHHII
f: 8    g: 4    h: 4    .BBB.MCCDD.MAAK..MJ.KLEEJGGL..JHHHII
f: 8    g: 4    h: 4    ..BBBMCC.DDMAAK..MJ.KLEEJGGL..JHHHII
f: 8    g: 4    h: 4    .BBB.MCC.DDMAAK..MJ.KLEEJGGL..JHHHII
f: 8    g: 4    h: 4    BBB..MCCKDDMAAK..MJ..LEEJGGL..JHHHII
f: 8    g: 4    h: 4    BBB..M.CCDDMAAK..MJ.KLEEJGGL..JHHHII
f: 9    g: 5    h: 4    BBB..MCCDD.M.AAL.MJ.KLEEJ.K.GGJHHHII
f: 9    g: 5    h: 4    ..BBBMCCDD.MAA.L.MJ.KLEEJ.K.GGJHHHII
f: 9    g: 5    h: 4    ..BBBMCCDD.MAAK..MJ.KLEEJ..LGGJHHHII
f: 9    g: 5    h: 4    .BBB.MCCDD.MAA.L.MJ.KLEEJ.K.GGJHHHII
f: 9    g: 5    h: 4    .BBB.MCCDD.MAAK..MJ.KLEEJ..LGGJHHHII
f: 9    g: 5    h: 4    BBB..MCC.DDMAA.L.MJ.KLEEJ.K.GGJHHHII
f: 9    g: 5    h: 4    BBB..MCC.DDMAAK..MJ.KLEEJ..LGGJHHHII
f: 9    g: 5    h: 4    BBB..MCCKDDMAAK..MJ..LEEJ..LGGJHHHII
f: 9    g: 3    h: 6    .BBB.MCCDD.MAAKL.MJ.KLEEJ...GGJHHHII
f: 8    g: 4    h: 4    .BBB.MCCDD.MAAK..MJ.KLEEJ..LGGJHHHII
